timestamp_ms,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,filtered_ax,filtered_ay,filtered_az,filtered_gx,filtered_gy,filtered_gz,roll_deg,pitch_deg,yaw_deg,qx,qy,qz,qw,filter_method
207354,-0.12,-0.433,9.845,0.006,0.047,0.006,-0.12,-0.433,9.845,0.006,0.047,0.006,-0.30518081712440415,14.550079461014965,43.91822628824655,-0.049803504061928225,0.1164571310268163,0.3712459483948308,0.9198553111313643,complementary
207454,-0.069,-0.424,9.867,0.006,0.048,0.006,-0.069,-0.424,9.867,0.006,0.048,0.006,-0.3146516307204214,14.536170379558802,43.95254856256175,-0.049869379722411664,0.11629983253031173,0.37153651046298153,0.9197543233453781,complementary
207554,-0.108,-0.409,9.859,0.006,0.048,0.006,-0.108,-0.409,9.859,0.006,0.048,0.006,-0.3221534845432386,14.527694649183458,43.986949848505276,-0.04993704392154731,0.1161924738873449,0.37182353517684436,0.9196482258694954,complementary
207654,-0.096,-0.426,9.871,0.007,0.047,0.009,-0.096,-0.426,9.871,0.007,0.047,0.009,-0.32583990565821347,14.512088729927568,44.038498419982766,-0.0499682831809755,0.11603276395650085,0.3722470310099806,0.9194953595689407,complementary
207754,-0.098,-0.421,9.864,0.008,0.046,0.007,-0.098,-0.421,9.864,0.008,0.046,0.007,-0.3232907352077523,14.491444884555229,44.07859529139214,-0.0499214291744529,0.11585788513341336,0.3725742337870791,0.9193874274099922,complementary
207854,-0.093,-0.412,9.838,0.009,0.048,0.007,-0.093,-0.412,9.838,0.009,0.048,0.007,-0.31420123997697436,14.48221287573335,44.11874026099364,-0.04985910838547268,0.11579588600645337,0.37289072294854586,0.9192703034656873,complementary
207954,-0.086,-0.419,9.852,0.006,0.049,0.006,-0.086,-0.419,9.852,0.006,0.049,0.006,-0.32295086637305037,14.477536261769808,44.15309769712269,-0.04994880388671338,0.11571491561488263,0.37317699324135006,0.9191594567918413,complementary
208054,-0.098,-0.395,9.871,0.007,0.047,0.006,-0.098,-0.395,9.871,0.007,0.047,0.006,-0.3230544545355138,14.462995161255762,44.187441035741294,-0.04993700630631428,0.11558294564762119,0.37345823724579613,0.9190624696449338,complementary
208154,-0.096,-0.438,9.816,0.007,0.047,0.008,-0.096,-0.438,9.816,0.007,0.047,0.008,-0.32834998306879287,14.44906389658605,44.233317394660276,-0.04998037347752322,0.11543392002474569,0.37383692972172855,0.9189248730723308,complementary
208254,-0.101,-0.402,9.809,0.006,0.046,0.006,-0.101,-0.402,9.809,0.006,0.046,0.006,-0.3350504355934479,14.42998195972313,44.267671060524904,-0.05000651653376295,0.11524400647222983,0.3741265851715613,0.9188293995863724,complementary
208354,-0.079,-0.405,9.862,0.006,0.049,0.006,-0.079,-0.405,9.862,0.006,0.049,0.006,-0.3415926873097662,14.426487502978281,44.30214840745502,-0.0500822426870827,0.1151795554000323,0.37441095631693677,0.918717516310166,complementary
208454,-0.098,-0.397,9.857,0.006,0.047,0.006,-0.098,-0.397,9.857,0.006,0.047,0.006,-0.3472593055463308,14.412753746204721,44.33646182984506,-0.05011733287004018,0.11503589551085645,0.37469707766266946,0.9186169471989206,complementary
208554,-0.045,-0.417,9.852,0.007,0.048,0.007,-0.045,-0.417,9.852,0.007,0.048,0.007,-0.34953405910680135,14.39889242069552,44.37651605355325,-0.05013049396492201,0.114899787637057,0.37502581917604794,0.9184991057846089,complementary
208654,-0.062,-0.429,9.828,0.005,0.047,0.007,-0.062,-0.429,9.828,0.005,0.047,0.007,-0.36437608372095087,14.38279072677573,44.41673704316022,-0.05023712708830672,0.11470448273486884,0.37536930249175865,0.9183773731148268,complementary
208754,-0.108,-0.397,9.888,0.008,0.049,0.006,-0.108,-0.397,9.888,0.008,0.049,0.006,-0.35817940367997353,14.382590807206867,44.451091528647545,-0.05022120270870742,0.11470812724502379,0.37563848972305763,0.9182677177060133,complementary
208854,-0.096,-0.414,9.905,0.008,0.048,0.007,-0.096,-0.414,9.905,0.008,0.048,0.007,-0.35403374576669494,14.375122528323674,44.49113427763793,-0.050203611451704364,0.11464431508950312,0.375958098678154,0.9181458416031586,complementary
208954,-0.091,-0.402,9.847,0.007,0.047,0.007,-0.091,-0.402,9.847,0.007,0.047,0.007,-0.3543548617203732,14.362420156428982,44.53128919199487,-0.05020472304388517,0.11452386715385625,0.3762850693786354,0.9180268602818374,complementary
209054,-0.091,-0.433,9.869,0.007,0.048,0.007,-0.091,-0.433,9.869,0.007,0.048,0.007,-0.3582640675470271,14.354843738640369,44.57133624400443,-0.05025120416679173,0.11443275913565318,0.3766127249726638,0.91790131032974,complementary
209154,-0.079,-0.405,9.864,0.006,0.047,0.007,-0.079,-0.405,9.864,0.006,0.047,0.007,-0.36440866826409146,14.340991111161317,44.61146916515224,-0.05029501205343519,0.11428395747704505,0.3769456862008046,0.9177807682014995,complementary
209254,-0.103,-0.424,9.847,0.006,0.047,0.006,-0.103,-0.424,9.847,0.006,0.047,0.006,-0.37274225635072505,14.330026277342476,44.64584348550892,-0.050360004420788015,0.11415359394896459,0.37723353652311914,0.9176751526905006,complementary
209354,-0.108,-0.397,9.85,0.007,0.048,0.007,-0.108,-0.397,9.85,0.007,0.048,0.007,-0.3720983455330047,14.325787020625558,44.68599342748814,-0.050380902225791946,0.11410410812152157,0.3775560454231584,0.9175475190774226,complementary
209454,-0.093,-0.414,9.876,0.007,0.048,0.008,-0.093,-0.414,9.876,0.007,0.048,0.008,-0.3734157489647425,14.319174287326094,44.73176247047488,-0.05041525385657736,0.11402667337829836,0.37792636957385367,0.9174027900097005,complementary
209554,-0.079,-0.445,9.886,0.007,0.046,0.006,-0.079,-0.445,9.886,0.007,0.046,0.006,-0.3782176664257778,14.30002868984512,44.7661134315846,-0.050424808756968136,0.11384239543085856,0.3782135567240218,0.9173067933764321,complementary
209654,-0.11,-0.419,9.819,0.006,0.047,0.006,-0.11,-0.419,9.819,0.006,0.047,0.006,-0.3857940669707414,14.291036180409868,44.800527175793164,-0.05048999513647087,0.11373022086853149,0.37850002574345437,0.9171989575683777,complementary
209754,-0.103,-0.436,9.888,0.007,0.048,0.007,-0.103,-0.436,9.888,0.007,0.048,0.007,-0.38932717954097,14.286237614545202,44.84057145474593,-0.05054217978674222,0.11366247409507958,0.37882588151459773,0.9170699436464365,complementary
209854,-0.12,-0.429,9.823,0.007,0.048,0.009,-0.12,-0.429,9.823,0.007,0.048,0.009,-0.3922521246928468,14.28397363873264,44.8921293699222,-0.05060924126435882,0.11361192065801545,0.3792422347583421,0.9169004109272398,complementary
209954,-0.108,-0.402,9.799,0.008,0.048,0.006,-0.108,-0.402,9.799,0.008,0.048,0.006,-0.3864697230969739,14.28042609405601,44.92650606718471,-0.05058533477613329,0.11358749169412671,0.37951292369683237,0.9167927499622286,complementary
210054,-0.069,-0.424,9.864,0.006,0.048,0.006,-0.069,-0.424,9.864,0.006,0.048,0.006,-0.3942297842208283,14.272711884988706,44.960930302563845,-0.05065601736083145,0.11348483896721985,0.37979899502493986,0.9166830873359502,complementary
210154,-0.124,-0.436,9.845,0.007,0.049,0.006,-0.124,-0.436,9.845,0.007,0.049,0.006,-0.3977706170349417,14.276677383919433,44.995291181108236,-0.050731490862337685,0.11348962984956909,0.3800758210305263,0.9165635766380112,complementary
210254,-0.091,-0.409,9.831,0.006,0.05,0.009,-0.091,-0.409,9.831,0.006,0.05,0.009,-0.40377586136470245,14.282436961436336,45.04684749802024,-0.05084965393188037,0.11349292980191841,0.3804918722083752,0.9163839821621449,complementary
210354,-0.079,-0.414,9.843,0.005,0.046,0.006,-0.079,-0.414,9.843,0.005,0.046,0.006,-0.41576633137459085,14.264512480575203,45.0812577178512,-0.05092017504940775,0.11329443436816898,0.380785833374258,0.9162825197588383,complementary
210454,-0.117,-0.424,9.876,0.005,0.048,0.007,-0.117,-0.424,9.876,0.005,0.048,0.007,-0.4285542497538723,14.262160446526272,45.12134340141071,-0.051054236794604725,0.11321527283499226,0.3811198842513073,0.9161459494701097,complementary
210554,-0.069,-0.409,9.85,0.006,0.049,0.007,-0.069,-0.409,9.85,0.006,0.049,0.007,-0.4338357852446506,14.260158736503238,45.161463126633045,-0.05112944255681956,0.11316380312752888,0.38144660222909155,0.9160121306038606,complementary
210654,-0.113,-0.414,9.852,0.008,0.046,0.005,-0.113,-0.414,9.852,0.008,0.046,0.005,-0.4282955664423966,14.24675400076089,45.190152926430336,-0.05106894358936913,0.11306226626521668,0.3816756327965832,0.915932638504037,complementary
210754,-0.084,-0.417,9.893,0.006,0.049,0.006,-0.084,-0.417,9.893,0.006,0.049,0.006,-0.43435995877125727,14.246273783664147,45.22448036436855,-0.05114968027983386,0.11302290975354021,0.3819561629387839,0.9158160413921537,complementary
210854,-0.113,-0.429,9.84,0.006,0.048,0.006,-0.113,-0.429,9.84,0.006,0.048,0.006,-0.4418683776810429,14.2443234545606,45.258897305105656,-0.05123713283099774,0.11296690553000693,0.3822393616815929,0.9156998989054665,complementary
210954,-0.124,-0.424,9.864,0.007,0.048,0.007,-0.124,-0.424,9.864,0.007,0.048,0.007,-0.44295457134989186,14.243306811024954,45.29899828828891,-0.05128195443313757,0.11293721602888615,0.38256124756838944,0.9155666214121612,complementary
211054,-0.077,-0.429,9.878,0.007,0.045,0.006,-0.077,-0.429,9.878,0.007,0.045,0.006,-0.44462111912074964,14.219419465283305,45.33329146599824,-0.05124944312651451,0.11272538493495775,0.3828460795555003,0.9154754838549589,complementary
211154,-0.074,-0.419,9.855,0.007,0.051,0.007,-0.074,-0.419,9.855,0.007,0.051,0.007,-0.44501898167167214,14.230679930022335,45.37349486103791,-0.05132973168794503,0.11279605010908857,0.38316329009930655,0.9153295596914294,complementary
211254,-0.091,-0.407,9.862,0.006,0.046,0.006,-0.091,-0.407,9.862,0.006,0.046,0.006,-0.4496523139899021,14.215218584245205,45.407912047661824,-0.051348996771087355,0.11264158717481612,0.38344871120730417,0.9152279711868507,complementary
211354,-0.12,-0.409,9.859,0.006,0.047,0.006,-0.12,-0.409,9.859,0.006,0.047,0.006,-0.45453846813353044,14.208270702711303,45.44222661752365,-0.05139853400063666,0.11255433574066603,0.383730238866778,0.915117924634748,complementary
211454,-0.057,-0.438,9.888,0.008,0.045,0.006,-0.057,-0.438,9.888,0.008,0.045,0.006,-0.4513066864262144,14.18307918989324,45.476563317198384,-0.0513222308761821,0.11234852160840579,0.3840109644138066,0.915029735866696,complementary
211554,-0.127,-0.397,9.819,0.007,0.048,0.006,-0.127,-0.397,9.819,0.007,0.048,0.006,-0.44922350387411514,14.184119151083625,45.510988454162494,-0.05134282685202715,0.11234839110029934,0.3842833936333651,0.9149142181241042,complementary
211654,-0.101,-0.373,9.838,0.006,0.048,0.007,-0.101,-0.373,9.838,0.006,0.048,0.007,-0.4500183301739715,14.181345055640834,45.551040956663016,-0.05137914816851108,0.11230561640648737,0.38460500373646905,0.9147822816156354,complementary
211754,-0.132,-0.433,9.843,0.007,0.047,0.007,-0.132,-0.433,9.843,0.007,0.047,0.007,-0.45203581488694117,14.177308583140352,45.591198835322054,-0.05142107753027373,0.1122485953840232,0.38492909387033025,0.914650599033372,complementary
211854,-0.081,-0.436,9.843,0.009,0.049,0.007,-0.081,-0.436,9.843,0.009,0.049,0.007,-0.4431902529629751,14.178284200659657,45.631301061599736,-0.05139303552071128,0.11226812039871994,0.3852401177722288,0.914518822496806,complementary
211954,-0.12,-0.402,9.843,0.008,0.048,0.007,-0.12,-0.402,9.843,0.008,0.048,0.007,-0.4362244028348807,14.177915433787334,45.671366377535136,-0.051375463235920044,0.1122706383290562,0.3855531614687823,0.9143875683909467,complementary
212054,-0.093,-0.45,9.843,0.008,0.047,0.006,-0.093,-0.45,9.843,0.008,0.047,0.006,-0.4348359520867611,14.169629049449114,45.70581577533118,-0.0513702970311557,0.112193723486189,0.38582988796571327,0.9142805688330035,complementary
212154,-0.101,-0.385,9.847,0.008,0.048,0.007,-0.101,-0.385,9.847,0.008,0.048,0.007,-0.4260709314968088,14.167058938101334,45.74585718560449,-0.05133093338208897,0.11218479141051796,0.38614175642941767,0.9141522038456761,complementary
212254,-0.069,-0.381,9.847,0.007,0.047,0.007,-0.069,-0.381,9.847,0.007,0.047,0.007,-0.42254861537633276,14.155716504036452,45.78597499837385,-0.051303940855582805,0.11208818648676035,0.3864627366368841,0.9140299214434539,complementary
212354,-0.096,-0.436,9.859,0.007,0.045,0.007,-0.096,-0.436,9.859,0.007,0.045,0.007,-0.425428215750628,14.136459338432381,45.82608774314286,-0.05130128103485088,0.11190685945225107,0.3867929710656798,0.9139125947845895,complementary
212454,-0.11,-0.424,9.831,0.008,0.049,0.007,-0.11,-0.424,9.831,0.008,0.049,0.007,-0.4214157911388764,14.141504299292682,45.86617007990967,-0.051325431158239315,0.11194270798193448,0.38710673840631266,0.9137739891934541,complementary
212554,-0.156,-0.39,9.898,0.008,0.047,0.007,-0.156,-0.39,9.898,0.008,0.047,0.007,-0.4132244208845828,14.14042072596531,45.90624629682699,-0.051295612236010264,0.11194380258084705,0.3874187108062964,0.9136433044390248,complementary
212654,-0.048,-0.438,9.871,0.008,0.046,0.007,-0.048,-0.438,9.871,0.008,0.046,0.007,-0.4108761008509082,14.121336411706759,45.94633284099034,-0.0512516091904573,0.11178160076750165,0.3877434547111816,0.9135278647167153,complementary
212754,-0.101,-0.385,9.862,0.008,0.047,0.007,-0.101,-0.385,9.862,0.008,0.047,0.007,-0.4023145847917879,14.115328534362765,45.98655966357886,-0.051202300118372866,0.11174468959691188,0.38805811779595495,0.9134015250820083,complementary
212854,-0.093,-0.431,9.845,0.005,0.048,0.007,-0.093,-0.431,9.845,0.005,0.048,0.007,-0.4163781628004065,14.112851387480081,46.026591702832626,-0.05134503912095273,0.11165938026815712,0.3883918623675933,0.9132620823194355,complementary
212954,-0.117,-0.39,9.85,0.007,0.048,0.006,-0.117,-0.39,9.85,0.007,0.048,0.006,-0.4140834737428284,14.113759160963943,46.06097495707674,-0.05136332701611537,0.11165898865446686,0.3886632792908134,0.9131456259663122,complementary
213054,-0.129,-0.431,9.862,0.008,0.05,0.006,-0.129,-0.431,9.862,0.008,0.05,0.006,-0.4109401439793938,14.127118020237242,46.09534149101777,-0.05141701297707159,0.11176072707587313,0.38892882785194566,0.9130170850130349,complementary
213154,-0.108,-0.405,9.859,0.008,0.048,0.007,-0.108,-0.405,9.859,0.008,0.048,0.007,-0.4048294719593428,14.126732942363237,46.135462841825124,-0.05140615463223732,0.1117604057970497,0.3892426657247573,0.912883982848582,complementary
213254,-0.091,-0.414,9.859,0.007,0.048,0.005,-0.091,-0.414,9.859,0.007,0.048,0.005,-0.40553856401562904,14.124137576020008,46.164095063127704,-0.051430923209753995,0.11172446644011373,0.3894724598274756,0.9127889716535798,complementary
213354,-0.098,-0.441,9.888,0.006,0.047,0.007,-0.098,-0.441,9.888,0.006,0.047,0.007,-0.4147759024820177,14.117162427878519,46.20424127582364,-0.05151995412089092,0.11161944523630897,0.3898039620328807,0.9126552826538551,complementary
213454,-0.081,-0.455,9.859,0.006,0.048,0.006,-0.081,-0.455,9.859,0.006,0.048,0.006,-0.42564505056733576,14.113670741461696,46.23860953097233,-0.05162812308823002,0.11153917201349506,0.3900896184474257,0.912536925056993,complementary
213554,-0.096,-0.426,9.821,0.007,0.049,0.008,-0.096,-0.426,9.821,0.007,0.049,0.008,-0.42756745006508284,14.117246232439625,46.28436688067522,-0.051700120358701716,0.11154047659470426,0.3904544411360171,0.9123766486671404,complementary
213654,-0.072,-0.4,9.857,0.007,0.049,0.006,-0.072,-0.4,9.857,0.007,0.049,0.006,-0.42613951734142896,14.1187246518297,46.318785050846365,-0.05172728223771985,0.1115415863283539,0.39072649105751955,0.9122585006331987,complementary
213754,-0.117,-0.419,9.878,0.008,0.048,0.007,-0.117,-0.419,9.878,0.008,0.048,0.007,-0.42115095182367807,14.120150844322309,46.35899944249059,-0.05173157178000099,0.11155180655089662,0.39104119631886347,0.9121221528490107,complementary
213854,-0.108,-0.393,9.85,0.007,0.047,0.007,-0.108,-0.393,9.85,0.007,0.047,0.007,-0.4191708171433474,14.113840235543517,46.39905089314198,-0.051733291747645994,0.1114902382699824,0.3913605273667919,0.9119926156031319,complementary
213954,-0.065,-0.395,9.883,0.008,0.048,0.007,-0.065,-0.395,9.883,0.008,0.048,0.007,-0.41167963268905516,14.108385554978556,46.43912405013456,-0.05169406096284427,0.11145432293046105,0.3916742922400434,0.9118645221520263,complementary
214054,-0.101,-0.429,9.84,0.006,0.046,0.006,-0.101,-0.429,9.84,0.006,0.046,0.006,-0.41969734052375574,14.0961323264938,46.47348484671669,-0.05174944788901224,0.1113138623331283,0.39196031897708117,0.9117556290163766,complementary
214154,-0.096,-0.443,9.845,0.005,0.048,0.006,-0.096,-0.443,9.845,0.005,0.048,0.006,-0.43480919446189853,14.094366759211205,46.50779540042727,-0.05189696692302963,0.1112325840579901,0.39224866286984333,0.9116331518460659,complementary
214254,-0.127,-0.431,9.845,0.005,0.048,0.007,-0.127,-0.431,9.845,0.005,0.048,0.007,-0.4480985229006315,14.097437304463284,46.54800233350493,-0.05205219482977954,0.11119327461109305,0.39258019643439507,0.9114863762351013,complementary
214354,-0.096,-0.431,9.876,0.008,0.049,0.007,-0.096,-0.431,9.876,0.008,0.049,0.007,-0.4442120570856206,14.101625964830497,46.58809117261184,-0.05207451196033364,0.11122170947831676,0.39289363210816436,0.9113465698589468,complementary
214454,-0.081,-0.45,9.859,0.006,0.048,0.007,-0.081,-0.45,9.859,0.006,0.048,0.007,-0.45389947854008067,14.098549967336412,46.628203056777004,-0.05217994193893446,0.11114576234110339,0.3932232244060545,0.9112076431640431,complementary
214554,-0.089,-0.4,9.876,0.008,0.048,0.007,-0.089,-0.4,9.876,0.008,0.048,0.007,-0.44632016824000154,14.096214247620146,46.66828003867551,-0.052150546997175376,0.11113495749000216,0.39353545128953965,0.9110758422052082,complementary
214654,-0.108,-0.424,9.874,0.007,0.049,0.006,-0.108,-0.424,9.874,0.007,0.049,0.006,-0.4472252789315768,14.102206886316795,46.702690094581925,-0.052211660492839713,0.11116384073859424,0.3938075350875835,0.9109512436618474,complementary
214754,-0.12,-0.426,9.823,0.008,0.049,0.006,-0.12,-0.426,9.823,0.008,0.049,0.006,-0.44295510634311797,14.109689758945734,46.73711851003683,-0.052236791522730947,0.11122233629380335,0.3940741152404665,0.9108273717989608,complementary
214854,-0.117,-0.378,9.878,0.007,0.049,0.007,-0.117,-0.378,9.878,0.007,0.049,0.007,-0.43869007966628293,14.115682585366011,46.77715121864914,-0.052262328877663106,0.11126640553578435,0.394385782774706,0.9106856155252544,complementary
214954,-0.11,-0.424,9.874,0.006,0.045,0.006,-0.11,-0.424,9.874,0.006,0.045,0.006,-0.44536871436442005,14.099031064748326,46.81156053689512,-0.05229158420821966,0.11109533341213748,0.3946722810602835,0.9105806980590535,complementary
215054,-0.089,-0.441,9.845,0.006,0.048,0.006,-0.089,-0.441,9.845,0.006,0.048,0.006,-0.4540937635902698,14.09669254404261,46.84590920306128,-0.052386163577012874,0.11103099443304774,0.39495458703740927,0.9104606978442291,complementary
215154,-0.081,-0.397,9.871,0.007,0.046,0.005,-0.081,-0.397,9.871,0.007,0.046,0.005,-0.451777768401976,14.082379188018349,46.874549962100325,-0.05234626306575401,0.11091212444733396,0.39518553407505447,0.910377264133636,complementary
215254,-0.093,-0.417,9.91,0.007,0.047,0.007,-0.093,-0.417,9.91,0.007,0.047,0.007,-0.45166264856079724,14.075129898333966,46.91461900731902,-0.05235916351543336,0.11083660307261517,0.39550658775377834,0.91024628780273,complementary
215354,-0.101,-0.412,9.852,0.007,0.048,0.006,-0.101,-0.412,9.852,0.007,0.048,0.006,-0.4511802948610482,14.075121731786641,46.949026850244145,-0.052388582345117826,0.11082247752642696,0.39577942182669934,0.910127718605085,complementary
215454,-0.096,-0.436,9.843,0.006,0.048,0.005,-0.096,-0.436,9.843,0.006,0.048,0.005,-0.4591836423371347,14.074354748988938,46.977680176831264,-0.05247720545630267,0.11077562249905895,0.3960150252104994,0.9100258261032874,complementary
215554,-0.122,-0.424,9.859,0.007,0.048,0.006,-0.122,-0.424,9.859,0.007,0.048,0.006,-0.45993808822016047,14.07658452321378,47.01206162790543,-0.052524123866574034,0.11077497643570526,0.39628789617024085,0.9099044039659783,complementary
215654,-0.12,-0.405,9.874,0.007,0.047,0.006,-0.12,-0.405,9.874,0.007,0.047,0.006,-0.4583614858961079,14.07317303268315,47.046478404717995,-0.05253309555665854,0.11073755542136056,0.39656098523610606,0.9097894551373439,complementary
215754,-0.084,-0.419,9.859,0.007,0.048,0.006,-0.084,-0.419,9.859,0.007,0.048,0.006,-0.45857574424096886,14.070867310035082,47.08084108643233,-0.05256003432398182,0.11070274372421368,0.39683490499230467,0.9096726903142369,complementary
215854,-0.077,-0.426,9.831,0.007,0.049,0.006,-0.077,-0.426,9.831,0.007,0.049,0.006,-0.45979741124740553,14.073022611662669,47.11515254172789,-0.05261032789950722,0.11069988219254462,0.3971075928540584,0.9095511251043114,complementary
215954,-0.098,-0.424,9.871,0.008,0.048,0.007,-0.098,-0.424,9.871,0.008,0.048,0.007,-0.45486581025697115,14.072476687149468,47.15526394777981,-0.052608046928988156,0.11069422906265923,0.3974213985612797,0.909414873980043,complementary
216054,-0.11,-0.455,9.869,0.007,0.047,0.007,-0.11,-0.455,9.869,0.007,0.047,0.007,-0.4591642546755378,14.068293601174146,47.19546275293235,-0.052666496519081236,0.11062764077039136,0.39774620556033,0.9092775820421081,complementary
216154,-0.098,-0.405,9.867,0.009,0.049,0.007,-0.098,-0.405,9.867,0.009,0.049,0.007,-0.44648427296030363,14.073260675547013,47.23554461158593,-0.052621804763708924,0.11069268305777064,0.39805001334944035,0.9091392976070237,complementary
216254,-0.113,-0.393,9.876,0.008,0.047,0.008,-0.113,-0.393,9.876,0.008,0.047,0.008,-0.4382444759546508,14.068583615349635,47.28134359812199,-0.05258445425739293,0.11066317506809667,0.3984072424371115,0.9089885620996321,complementary
216354,-0.098,-0.455,9.855,0.006,0.049,0.006,-0.098,-0.455,9.855,0.006,0.049,0.006,-0.44868050596838444,14.073527333772722,47.31569587062803,-0.052717560768792415,0.11065032428210275,0.3986878295618464,0.9088593835583799,complementary
216454,-0.062,-0.424,9.869,0.006,0.048,0.008,-0.062,-0.424,9.869,0.006,0.048,0.008,-0.45519039057291927,14.068985324478811,47.361569388188315,-0.05279769297701551,0.11057050818721573,0.39905972493889635,0.908701217269581,complementary
216554,-0.117,-0.393,9.869,0.007,0.051,0.006,-0.117,-0.393,9.869,0.007,0.051,0.006,-0.45239708359394654,14.087467650815702,47.395937725299284,-0.05287296901827831,0.11071100768562611,0.399322184622277,0.9085644252296684,complementary
216654,-0.129,-0.419,9.835,0.007,0.048,0.006,-0.129,-0.419,9.835,0.007,0.048,0.006,-0.4528423323647967,14.090168396668146,47.43030434120258,-0.05291909615510802,0.11071501297257366,0.3995940022000564,0.9084417364753508,complementary
216754,-0.105,-0.414,9.84,0.007,0.048,0.006,-0.105,-0.414,9.84,0.007,0.048,0.006,-0.4526117222128171,14.090443745327194,47.46472554397772,-0.05295148126797169,0.11070210028121838,0.39986653063890504,0.9083214977636829,complementary
216854,-0.11,-0.431,9.859,0.007,0.049,0.006,-0.11,-0.431,9.859,0.007,0.049,0.006,-0.45433011923935396,14.096435290068808,47.49908970101292,-0.05301917106724788,0.11072772217382951,0.4001381683913363,0.9081947947648477,complementary
216954,-0.11,-0.431,9.783,0.007,0.048,0.008,-0.11,-0.431,9.783,0.007,0.048,0.008,-0.4564270486022199,14.096624859832533,47.54487994490684,-0.05308069044817933,0.11070070109264092,0.40050299669844686,0.9080336693728411,complementary
217054,-0.089,-0.407,9.862,0.007,0.048,0.006,-0.089,-0.407,9.862,0.007,0.048,0.006,-0.4552827088502384,14.094362527860834,47.579234266469626,-0.05309691455240117,0.11067085252296639,0.4007750059229515,0.907916336836337,complementary
217154,-0.129,-0.407,9.833,0.008,0.047,0.007,-0.129,-0.407,9.833,0.008,0.047,0.007,-0.4486877772164651,14.091217824201035,47.619313734557,-0.053072392588914614,0.11065043534851172,0.40108742620919574,0.9077822860350139,complementary
217254,-0.096,-0.448,9.828,0.007,0.047,0.007,-0.096,-0.448,9.828,0.007,0.047,0.007,-0.45256711145137024,14.084740041816378,47.65946042536617,-0.05311924078220168,0.1105669152184113,0.4014117825760599,0.907646343201424,complementary
217354,-0.079,-0.443,9.85,0.006,0.047,0.007,-0.079,-0.443,9.85,0.006,0.047,0.007,-0.4613386081810072,14.07603671406334,47.69955318500166,-0.05319694381556169,0.11044861616631364,0.4017412682948137,0.907510408592929,complementary
217454,-0.096,-0.431,9.9,0.005,0.047,0.005,-0.096,-0.431,9.9,0.005,0.047,0.005,-0.473904000630127,14.069398441187905,47.728187728568564,-0.053300808967082586,0.11033865198687887,0.4019827883826917,0.9074107358221242,complementary
217554,-0.117,-0.419,9.864,0.007,0.049,0.007,-0.117,-0.419,9.864,0.007,0.049,0.007,-0.4737112998435273,14.077094349968839,47.76834876277499,-0.05336490650872907,0.1103816003899582,0.40229752027813365,0.9072622521777983,complementary
217654,-0.12,-0.409,9.878,0.007,0.049,0.008,-0.12,-0.409,9.878,0.007,0.049,0.008,-0.472376443637563,14.084398618967066,47.81415266704726,-0.053424063914181544,0.1104227975152039,0.4026559206677092,0.9070947495907189,complementary
217754,-0.101,-0.421,9.843,0.005,0.047,0.008,-0.101,-0.421,9.843,0.005,0.047,0.008,-0.4838284997680175,14.078414809340808,47.85999842671876,-0.05353787815172397,0.11031375674007558,0.40303222615155154,0.9069341736643443,complementary
217854,-0.091,-0.441,9.807,0.006,0.047,0.007,-0.091,-0.441,9.807,0.006,0.047,0.007,-0.49187605841972776,14.071987358581096,47.900198857456324,-0.05361768630936958,0.11021575522174588,0.4033606835276342,0.9067953407466592,complementary
217954,-0.124,-0.417,9.802,0.007,0.048,0.007,-0.124,-0.417,9.802,0.007,0.048,0.007,-0.49148022078649845,14.074344227021156,47.94027536124159,-0.05366138018022989,0.11021704744241673,0.40367647127480694,0.9066520640628073,complementary
218054,-0.093,-0.407,9.852,0.007,0.048,0.008,-0.093,-0.407,9.852,0.007,0.048,0.008,-0.48969155082386595,14.072941104565057,47.98607063215474,-0.05368633789383287,0.11019079531319359,0.4040376150762686,0.9064928964725957,complementary
218154,-0.115,-0.429,9.823,0.008,0.048,0.006,-0.115,-0.429,9.823,0.008,0.048,0.006,-0.4850367681002314,14.074112378249236,48.02041093816936,-0.05368666237018088,0.11020039370440134,0.4043043048448141,0.906372795595111,complementary
218254,-0.105,-0.412,9.862,0.006,0.048,0.009,-0.105,-0.412,9.862,0.006,0.048,0.009,-0.4894524752042415,14.07462263055854,48.07203143153881,-0.05377301656490303,0.11016463965264234,0.40471660129897413,0.9061879978750111,complementary
218354,-0.103,-0.426,9.859,0.007,0.047,0.006,-0.103,-0.426,9.859,0.007,0.047,0.006,-0.48988046726770124,14.06871757748183,48.10637280306294,-0.05378859256979165,0.11010029419507221,0.40499093849481343,0.9060723217627883,complementary
218454,-0.132,-0.414,9.888,0.007,0.048,0.006,-0.132,-0.414,9.888,0.007,0.048,0.006,-0.48876408758751116,14.07187040967759,48.1407151581343,-0.053823884458752996,0.11011305503128675,0.40526012382339743,0.9059483079139186,complementary
218554,-0.091,-0.405,9.857,0.008,0.048,0.007,-0.091,-0.405,9.857,0.008,0.048,0.007,-0.4810720532740234,14.070829784052096,48.180867968792974,-0.05379798720538297,0.11011318319782114,0.4055705710824744,0.9058108938020827,complementary
218654,-0.124,-0.421,9.85,0.006,0.046,0.006,-0.124,-0.421,9.85,0.006,0.046,0.006,-0.48668525452980765,14.062263778928703,48.21526532054754,-0.05384513513470575,0.11000941501725706,0.4058512967717816,0.9056949568914191,complementary
